CheckpointID,View,Level 1,Level 1 Code,Level 2,Level 2 Code,Level 3,Level 3 Code,Level 4,Level 4 Code,Amount
Current,27, Ungrouped,-4, Unclassified,,Financial Policy & Advice,93821584,Supplier Costs,,"63,037.45"
Current,27, Ungrouped,-4, Unclassified,,Financial Reporting,204997056,Consultants,,"25,651.77"
Current,27, Ungrouped,-4, Unclassified,,Financial Reporting,204997056,Contractor Costs,,"52,459.84"
Current,27, Ungrouped,-4, Unclassified,,Financial Reporting,204997056,Employee Costs,,"1,316,838.00"
Current,27, Ungrouped,-4, Unclassified,,Financial Reporting,204997056,Supplier Costs,,"32,251.86"
Current,27, Ungrouped,-4, Unclassified,,Fleet Management,575301440,Employee Costs,,"62,163.66"
Current,27, Ungrouped,-4, Unclassified,,Fleet Management,575301440,Supplier Costs,,373.02
Current,27, Ungrouped,-4, Unclassified,,HR Policy & Advice,578843648,Consultants,,"4,281.39"
Current,27, Ungrouped,-4, Unclassified,,HR Policy & Advice,578843648,Contractor Costs,,"6,836.22"
Current,27, Ungrouped,-4, Unclassified,,HR Policy & Advice,578843648,Employee Costs,,"225,906.80"
Current,27, Ungrouped,-4, Unclassified,,HR Policy & Advice,578843648,Supplier Costs,,"35,796.03"
Current,27, Ungrouped,-4, Unclassified,,HR Reporting & Analysis,828559424,Consultants,,"6,507.71"
Current,27, Ungrouped,-4, Unclassified,,HR Reporting & Analysis,828559424,Contractor Costs,,"10,391.06"
Current,27, Ungrouped,-4, Unclassified,,HR Reporting & Analysis,828559424,Employee Costs,,"343,378.30"
Current,27, Ungrouped,-4, Unclassified,,HR Reporting & Analysis,828559424,Supplier Costs,,"54,409.96"
Current,27, Ungrouped,-4, Unclassified,,HR Strategy & Planning,748586368,Consultants,,"9,675.93"
Current,27, Ungrouped,-4, Unclassified,,HR Strategy & Planning,748586368,Contractor Costs,,"15,449.87"
Current,27, Ungrouped,-4, Unclassified,,HR Strategy & Planning,748586368,Employee Costs,,"510,549.40"
Current,27, Ungrouped,-4, Unclassified,,HR Strategy & Planning,748586368,Supplier Costs,,"80,899.02"
Current,27, Ungrouped,-4, Unclassified,,Information Management,603300352,Employee Costs,,"869,181.20"
Current,27, Ungrouped,-4, Unclassified,,Information Management,603300352,Supplier Costs,,"5,215.66"
Current,27, Ungrouped,-4, Unclassified,,Learning & Development,58344960,Consultants,,"84,162.34"
Current,27, Ungrouped,-4, Unclassified,,Learning & Development,58344960,Contractor Costs,,"23,379.89"
Current,27, Ungrouped,-4, Unclassified,,Learning & Development,58344960,Employee Costs,,"1,014,199.00"
Current,27, Ungrouped,-4, Unclassified,,Learning & Development,58344960,Supplier Costs,,"1,689,952.00"
Current,27, Ungrouped,-4, Unclassified,,Ledger Management,215678400,Consultants,,"7,111.63"
Current,27, Ungrouped,-4, Unclassified,,Ledger Management,215678400,Contractor Costs,,"14,543.83"
Current,27, Ungrouped,-4, Unclassified,,Ledger Management,215678400,Employee Costs,,"365,076.60"
Current,27, Ungrouped,-4, Unclassified,,Ledger Management,215678400,Supplier Costs,,"8,941.42"
Current,29, Ungrouped,-4, Unclassified,,ERP - SAP,218061984,Employee Costs,,5.29
Current,29, Ungrouped,-4, Unclassified,,Financial Policy & Advice,93821584,Contractor Costs,,0.03
Current,29, Ungrouped,-4, Unclassified,,Financial Policy & Advice,93821584,Employee Costs,,2.56
Current,29, Ungrouped,-4, Unclassified,,Financial Reporting,204997056,Contractor Costs,,0.19
Current,29, Ungrouped,-4, Unclassified,,Financial Reporting,204997056,Employee Costs,,10.96
Current,29, Ungrouped,-4, Unclassified,,Fleet Management,575301440,Employee Costs,,0.51
Current,29, Ungrouped,-4, Unclassified,,HR Policy & Advice,578843648,Employee Costs,,1.91
Current,29, Ungrouped,-4, Unclassified,,HR Reporting & Analysis,828559424,Employee Costs,,2.91
Current,29, Ungrouped,-4, Unclassified,,HR Strategy & Planning,748586368,Employee Costs,,4.32
Current,29, Ungrouped,-4, Unclassified,,Information Management,603300352,Employee Costs,,7.17
Current,29, Ungrouped,-4, Unclassified,,Learning & Development,58344960,Employee Costs,,7.73
Current,29, Ungrouped,-4, Unclassified,,Ledger Management,215678400,Contractor Costs,,0.05
Current,29, Ungrouped,-4, Unclassified,,Ledger Management,215678400,Employee Costs,,3.04
Current,29, Ungrouped,-4, Unclassified,,Legal Services,784882944,Employee Costs,,12.38
Current,29, Ungrouped,-4, Unclassified,,Major Projects1,85840880,Contractor Costs,,8.53
Current,29, Ungrouped,-4, Unclassified,,Major Projects1,85840880,Employee Costs,,19.81
Current,29, Ungrouped,-4, Unclassified,,Other Corporate Services,912238976,Employee Costs,,6.92
Current,29, Ungrouped,-4, Unclassified,,Other Financial Services,183634400,Contractor Costs,,0.03
Current,29, Ungrouped,-4, Unclassified,,Other Financial Services,183634400,Employee Costs,,1.44
Current,29, Ungrouped,-4, Unclassified,,Other HR Services,129069152,Employee Costs,,3.86
Current,29, Ungrouped,-4, Unclassified,,Other Non Corporate - Comcare Premium,765400960,Employee Costs,,18.05
Current,29, Ungrouped,-4, Unclassified,,Other Non Corporate - Other,887257728,Contractor Costs,,14.83
Current,29, Ungrouped,-4, Unclassified,,Other Non Corporate - Other,887257728,Employee Costs,,68.2
Current,29, Ungrouped,-4, Unclassified,,Parliamentary Services,812061824,Employee Costs,,9.93
Current,29, Ungrouped,-4, Unclassified,,Pay & Conditions,182475808,Employee Costs,,6.73
Current,29, Ungrouped,-4, Unclassified,,Property Services,378172384,Employee Costs,,5.79
Current,29, Ungrouped,-4, Unclassified,,Recruitment,502915744,Employee Costs,,3.86
Current,29, Ungrouped,-4, Unclassified,,Taxation,279766368,Contractor Costs,,0.02
Current,29, Ungrouped,-4, Unclassified,,Taxation,279766368,Employee Costs,,1.1
Current,29, Ungrouped,-4, Unclassified,,Travel,991370432,Employee Costs,,0.51
Current,29, Ungrouped,-4, Unclassified,,Treasury,856558272,Contractor Costs,,0.04
Current,29, Ungrouped,-4, Unclassified,,Treasury,856558272,Employee Costs,,2.04
Current,30,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Assurance & Audit,816926976,Contractor Costs,,0.03
Current,30,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Assurance & Audit,816926976,Employee Costs,,8.1
Current,30,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Communications & Media,878423872,Employee Costs,,9.19
Current,30,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Contact Centres,162774688,Contractor Costs,,2
Current,30,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Contact Centres,162774688,Employee Costs,,6.15
Current,30,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Fleet Management,575301440,Employee Costs,,0.51
Current,30,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Information Management,603300352,Employee Costs,,7.17
Current,30,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Legal Services,784882944,Employee Costs,,12.38
Current,30,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Other Corporate Services,912238976,Employee Costs,,6.92
Current,33,2015-16,862492800,Financial Services,,Credit Card Management,314327136,Employee Costs,,0.52
Current,33,2015-16,862492800,Financial Services,,Financial Policy & Advice,214150016,Contractor Costs,,0.03
Current,33,2015-16,862492800,Financial Services,,Financial Policy & Advice,214150016,Employee Costs,,2.65
Current,33,2015-16,862492800,Financial Services,,Financial Reporting,717943680,Contractor Costs,,0.19
Current,33,2015-16,862492800,Financial Services,,Financial Reporting,717943680,Employee Costs,,11.31
Current,33,2015-16,862492800,Financial Services,,Ledger Management,754032768,Contractor Costs,,0.05
Current,33,2015-16,862492800,Financial Services,,Ledger Management,754032768,Employee Costs,,3.14
Current,33,2015-16,862492800,Financial Services,,Other Financial Services,380186208,Contractor Costs,,0.03
Current,33,2015-16,862492800,Financial Services,,Other Financial Services,380186208,Employee Costs,,1.49
Current,33,2015-16,862492800,Financial Services,,Taxation,704988288,Contractor Costs,,0.02
Current,33,2015-16,862492800,Financial Services,,Taxation,704988288,Employee Costs,,1.14
Current,33,2015-16,862492800,Financial Services,,Travel,809210560,Employee Costs,,0.53
Current,33,2015-16,862492800,Financial Services,,Treasury,965385408,Contractor Costs,,0.04
Current,33,2015-16,862492800,Financial Services,,Treasury,965385408,Employee Costs,,2.11
Current,31,2015-16,862492800,Financial Services,,Accounts Payable,280512032,Consultants,,"7,910.56"
Current,31,2015-16,862492800,Financial Services,,Accounts Payable,280512032,Contractor Costs,,"15,343.31"
Current,31,2015-16,862492800,Financial Services,,Accounts Payable,280512032,Employee Costs,,"407,224.70"
Current,31,2015-16,862492800,Financial Services,,Accounts Payable,280512032,Supplier Costs,,"87,401.82"
Current,28,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Other HR Services,129069152,Contractor Costs,,"13,809.17"
Current,28,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Other HR Services,129069152,Employee Costs,,"456,331.80"
Current,28,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Other HR Services,129069152,Supplier Costs,,"72,307.98"
Current,28,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Pay & Conditions,182475808,Consultants,,"15,070.48"
Current,28,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Pay & Conditions,182475808,Contractor Costs,,"24,063.51"
Current,28,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Pay & Conditions,182475808,Employee Costs,,"795,191.90"
Current,28,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Pay & Conditions,182475808,Supplier Costs,,"126,002.00"
Current,28,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Recruitment,502915744,Consultants,,"8,648.40"
Current,28,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Recruitment,502915744,Contractor Costs,,"13,809.17"
Current,28,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Recruitment,502915744,Employee Costs,,"456,331.80"
Current,28,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Recruitment,502915744,Supplier Costs,,"72,307.98"
Current,28,ERP Activites,899894848,ERP,,ERP - Aurion,416962144,Other Costs,,"137,268.00"
Current,28,ERP Activites,899894848,ERP,,ERP - Aurion,416962144,Supplier Costs,,"203,975.00"
Current,28,ERP Activites,899894848,ERP,,ERP - SAP,218061984,Contractor Costs,,"6,012.05"
Current,28,ERP Activites,899894848,ERP,,ERP - SAP,218061984,Employee Costs,,"490,540.70"
Current,28,ERP Activites,899894848,ERP,,ERP - SAP,218061984,Other Costs,,"761,045.10"
Current,28,ERP Activites,899894848,ERP,,ERP - SAP,218061984,Supplier Costs,,"256,926.80"
Current,28,Major Projects,328919168,Major Projects,,Major Projects1,85840880,Consultants,,"78,099.40"
Current,28,Major Projects,328919168,Major Projects,,Major Projects1,85840880,Contractor Costs,,"3,373,613.00"
Current,28,Major Projects,328919168,Major Projects,,Major Projects1,85840880,Employee Costs,,"3,142,833.00"
Current,28,Major Projects,328919168,Major Projects,,Major Projects1,85840880,Supplier Costs,,"1,648,148.00"
Current,28,Other Non Corporate Activities,282148704,Other Non Corporate,,Other Non Corporate - Comcare Premium,765400960,Contractor Costs,,"249,486.60"
Current,28,Other Non Corporate Activities,282148704,Other Non Corporate,,Other Non Corporate - Comcare Premium,765400960,Employee Costs,,"2,078,436.00"
Current,28,Other Non Corporate Activities,282148704,Other Non Corporate,,Other Non Corporate - Comcare Premium,765400960,Supplier Costs,,"809,710.50"
Current,28,Other Non Corporate Activities,282148704,Other Non Corporate,,Other Non Corporate - Comcover Premium,789354688,Supplier Costs,,"415,170.50"
Current,28,Other Non Corporate Activities,282148704,Other Non Corporate,,Other Non Corporate - Other,887257728,Consultants,,"29,236.18"
Current,28,Other Non Corporate Activities,282148704,Other Non Corporate,,Other Non Corporate - Other,887257728,Contractor Costs,,"3,050,417.00"
Current,28,Other Non Corporate Activities,282148704,Other Non Corporate,,Other Non Corporate - Other,887257728,Employee Costs,,"8,520,186.00"
Current,28,Other Non Corporate Activities,282148704,Other Non Corporate,,Other Non Corporate - Other,887257728,Supplier Costs,,"13,117,210.00"
Current,28,Other Non Corporate Activities,282148704,Other Non Corporate,,Other Non Corporate - POE,243786816,Supplier Costs,,"11,766,870.00"
Current,28,Overhead Cost Pools,949256384,All Corporate Services Overheads,,All Corporate Services Overheads,795356800,Consultants,,"18,545.50"
Current,28,Overhead Cost Pools,949256384,All Corporate Services Overheads,,All Corporate Services Overheads,795356800,Employee Costs,,"1,003,618.00"
Current,28,Overhead Cost Pools,949256384,All Corporate Services Overheads,,All Corporate Services Overheads,795356800,Supplier Costs,,"3,544,040.00"
Current,28,Pass Through,798897728,Pass Through,,Pass Through - Depreciation/Amortisation,951345728,Other Costs,,"-664,584.90"
Current,28,Pass Through,798897728,Pass Through,,Pass Through - Depreciation/Amortisation,951345728,Supplier Costs,,"652,359.30"
Current,28,Pass Through,798897728,Pass Through,,Pass Through - NBV of assets sold,30160188,Other Costs,,"18,020.47"
Current,29, Ungrouped,-4, Unclassified,,Accounts Payable,679840768,Contractor Costs,,0.06
Current,29, Ungrouped,-4, Unclassified,,Accounts Payable,679840768,Employee Costs,,3.21
Current,29, Ungrouped,-4, Unclassified,,Accounts Receivable,40414928,Contractor Costs,,0.02
Current,29, Ungrouped,-4, Unclassified,,Accounts Receivable,40414928,Employee Costs,,1.34
Current,29, Ungrouped,-4, Unclassified,,All Corporate Services Overheads,795356800,Employee Costs,,5
Current,29, Ungrouped,-4, Unclassified,,Asset Management,427533920,Contractor Costs,,0.02
Current,29, Ungrouped,-4, Unclassified,,Asset Management,427533920,Employee Costs,,1.34
Current,29, Ungrouped,-4, Unclassified,,Assurance & Audit,816926976,Contractor Costs,,0.03
Current,29, Ungrouped,-4, Unclassified,,Assurance & Audit,816926976,Employee Costs,,8.1
Current,29, Ungrouped,-4, Unclassified,,Budgeting,797335360,Contractor Costs,,0.09
Current,29, Ungrouped,-4, Unclassified,,Budgeting,797335360,Employee Costs,,5.11
Current,29, Ungrouped,-4, Unclassified,,Communications & Media,878423872,Employee Costs,,9.19
Current,29, Ungrouped,-4, Unclassified,,Contact Centres,162774688,Contractor Costs,,2
Current,29, Ungrouped,-4, Unclassified,,Contact Centres,162774688,Employee Costs,,6.15
Current,29, Ungrouped,-4, Unclassified,,Contract Management & Procurement,687931008,Contractor Costs,,0.01
Current,29, Ungrouped,-4, Unclassified,,Contract Management & Procurement,687931008,Employee Costs,,7.06
Current,29, Ungrouped,-4, Unclassified,,Credit Card Management,484985696,Contractor Costs,,0.01
Current,29, Ungrouped,-4, Unclassified,,Credit Card Management,484985696,Employee Costs,,0.5
Current,29, Ungrouped,-4, Unclassified,,Employee Relations,995415552,Employee Costs,,8.1
Current,29, Ungrouped,-4, Unclassified,,ERP - SAP,218061984,Contractor Costs,,0.03
Current,30,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Parliamentary Services,812061824,Employee Costs,,9.93
Current,30,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Property Services,378172384,Employee Costs,,5.79
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Accounts Payable,679840768,Contractor Costs,,0.06
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Accounts Payable,679840768,Employee Costs,,3.21
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Accounts Receivable,40414928,Contractor Costs,,0.02
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Accounts Receivable,40414928,Employee Costs,,1.34
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Asset Management,427533920,Contractor Costs,,0.02
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Asset Management,427533920,Employee Costs,,1.34
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Budgeting,797335360,Contractor Costs,,0.09
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Budgeting,797335360,Employee Costs,,5.11
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Contract Management & Procurement,687931008,Contractor Costs,,0.01
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Contract Management & Procurement,687931008,Employee Costs,,7.06
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Credit Card Management,484985696,Contractor Costs,,0.01
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Credit Card Management,484985696,Employee Costs,,0.5
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Financial Policy & Advice,93821584,Contractor Costs,,0.03
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Financial Policy & Advice,93821584,Employee Costs,,2.56
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Financial Reporting,204997056,Contractor Costs,,0.19
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Financial Reporting,204997056,Employee Costs,,10.96
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Ledger Management,215678400,Contractor Costs,,0.05
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Ledger Management,215678400,Employee Costs,,3.04
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Other Financial Services,183634400,Contractor Costs,,0.03
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Other Financial Services,183634400,Employee Costs,,1.44
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Taxation,279766368,Contractor Costs,,0.02
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Taxation,279766368,Employee Costs,,1.1
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Travel,991370432,Employee Costs,,0.51
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Treasury,856558272,Contractor Costs,,0.04
Current,30,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Treasury,856558272,Employee Costs,,2.04
Current,30,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Employee Relations,995415552,Employee Costs,,8.1
Current,30,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,HR Policy & Advice,578843648,Employee Costs,,1.91
Current,30,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,HR Reporting & Analysis,828559424,Employee Costs,,2.91
Current,30,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,HR Strategy & Planning,748586368,Employee Costs,,4.32
Current,30,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Learning & Development,58344960,Employee Costs,,7.73
Current,30,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Other HR Services,129069152,Employee Costs,,3.86
Current,30,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Pay & Conditions,182475808,Employee Costs,,6.73
Current,30,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Recruitment,502915744,Employee Costs,,3.86
Current,30,ERP Activites,899894848,ERP,,ERP - SAP,218061984,Contractor Costs,,0.03
Current,30,ERP Activites,899894848,ERP,,ERP - SAP,218061984,Employee Costs,,5.29
Current,30,Major Projects,328919168,Major Projects,,Major Projects1,85840880,Contractor Costs,,8.53
Current,30,Major Projects,328919168,Major Projects,,Major Projects1,85840880,Employee Costs,,19.81
Current,30,Other Non Corporate Activities,282148704,Other Non Corporate,,Other Non Corporate - Comcare Premium,765400960,Employee Costs,,18.05
Current,30,Other Non Corporate Activities,282148704,Other Non Corporate,,Other Non Corporate - Other,887257728,Contractor Costs,,14.83
Current,30,Other Non Corporate Activities,282148704,Other Non Corporate,,Other Non Corporate - Other,887257728,Employee Costs,,68.2
Current,30,Overhead Cost Pools,949256384,All Corporate Services Overheads,,All Corporate Services Overheads,795356800,Employee Costs,,5
Current,31,2015-16,862492800,Financial Services,,Accounts Receivable,564862848,Consultants,,"3,298.07"
Current,31,2015-16,862492800,Financial Services,,Accounts Receivable,564862848,Contractor Costs,,"6,395.88"
Current,31,2015-16,862492800,Financial Services,,Accounts Receivable,564862848,Employee Costs,,"169,781.60"
Current,31,2015-16,862492800,Financial Services,,Accounts Receivable,564862848,Supplier Costs,,"36,537.30"
Current,31,2015-16,862492800,Financial Services,,Asset Management,977389632,Consultants,,"3,298.07"
Current,31,2015-16,862492800,Financial Services,,Asset Management,977389632,Contractor Costs,,"6,395.88"
Current,31,2015-16,862492800,Financial Services,,Asset Management,977389632,Employee Costs,,"169,781.60"
Current,31,2015-16,862492800,Financial Services,,Asset Management,977389632,Supplier Costs,,"36,537.30"
Current,31,2015-16,862492800,Financial Services,,Budgeting,677492352,Consultants,,"12,603.47"
Current,31,2015-16,862492800,Financial Services,,Budgeting,677492352,Contractor Costs,,"24,443.84"
Current,31,2015-16,862492800,Financial Services,,Budgeting,677492352,Employee Costs,,"648,811.80"
Current,31,2015-16,862492800,Financial Services,,Budgeting,677492352,Supplier Costs,,"139,423.70"
Current,31,2015-16,862492800,Financial Services,,Contract Management & Procurement,859075008,Consultants,,"2,310.58"
Current,31,2015-16,862492800,Financial Services,,Contract Management & Procurement,859075008,Contractor Costs,,"1,175.67"
Current,31,2015-16,862492800,Financial Services,,Contract Management & Procurement,859075008,Employee Costs,,"845,650.20"
Current,31,2015-16,862492800,Financial Services,,Contract Management & Procurement,859075008,Supplier Costs,,"267,090.60"
Current,31,2015-16,862492800,Financial Services,,Credit Card Management,314327136,Consultants,,"1,235.85"
Current,31,2015-16,862492800,Financial Services,,Credit Card Management,314327136,Contractor Costs,,"2,398.46"
Current,31,2015-16,862492800,Financial Services,,Credit Card Management,314327136,Employee Costs,,"63,617.91"
Current,31,2015-16,862492800,Financial Services,,Credit Card Management,314327136,Supplier Costs,,"13,524.29"
Current,31,2015-16,862492800,Financial Services,,Financial Policy & Advice,214150016,Consultants,,"5,980.97"
Current,31,2015-16,862492800,Financial Services,,Financial Policy & Advice,214150016,Contractor Costs,,"6,774.42"
Current,31,2015-16,862492800,Financial Services,,Financial Policy & Advice,214150016,Employee Costs,,"348,554.60"
Current,31,2015-16,862492800,Financial Services,,Financial Policy & Advice,214150016,Supplier Costs,,"125,058.20"
Current,31,2015-16,862492800,Financial Services,,Financial Reporting,717943680,Consultants,,"26,927.70"
Current,31,2015-16,862492800,Financial Services,,Financial Reporting,717943680,Contractor Costs,,"52,459.84"
Current,31,2015-16,862492800,Financial Services,,Financial Reporting,717943680,Employee Costs,,"1,385,887.00"
Current,31,2015-16,862492800,Financial Services,,Financial Reporting,717943680,Supplier Costs,,"276,081.80"
Current,31,2015-16,862492800,Financial Services,,Ledger Management,754032768,Consultants,,"7,497.38"
Current,31,2015-16,862492800,Financial Services,,Ledger Management,754032768,Contractor Costs,,"14,543.83"
Current,31,2015-16,862492800,Financial Services,,Ledger Management,754032768,Employee Costs,,"385,951.80"
Current,31,2015-16,862492800,Financial Services,,Ledger Management,754032768,Supplier Costs,,"82,657.45"
Current,31,2015-16,862492800,Financial Services,,Other Financial Services,380186208,Consultants,,"3,542.09"
Current,31,2015-16,862492800,Financial Services,,Other Financial Services,380186208,Contractor Costs,,"6,872.17"
Current,31,2015-16,862492800,Financial Services,,Other Financial Services,380186208,Employee Costs,,"182,339.50"
Current,31,2015-16,862492800,Financial Services,,Other Financial Services,380186208,Supplier Costs,,"38,956.55"
Current,31,2015-16,862492800,Financial Services,,Taxation,704988288,Consultants,,"2,719.43"
Current,31,2015-16,862492800,Financial Services,,Taxation,704988288,Contractor Costs,,"5,273.20"
Current,31,2015-16,862492800,Financial Services,,Taxation,704988288,Employee Costs,,"139,994.40"
Current,31,2015-16,862492800,Financial Services,,Taxation,704988288,Supplier Costs,,"30,176.62"
Current,31,2015-16,862492800,Financial Services,,Travel,809210560,Consultants,,63.05
Current,31,2015-16,862492800,Financial Services,,Travel,809210560,Employee Costs,,"65,575.96"
Current,31,2015-16,862492800,Financial Services,,Travel,809210560,Supplier Costs,,"12,422.76"
Current,31,2015-16,862492800,Financial Services,,Treasury,965385408,Consultants,,"5,025.68"
Current,31,2015-16,862492800,Financial Services,,Treasury,965385408,Contractor Costs,,"9,746.92"
Current,31,2015-16,862492800,Financial Services,,Treasury,965385408,Employee Costs,,"258,716.00"
Current,31,2015-16,862492800,Financial Services,,Treasury,965385408,Supplier Costs,,"55,608.88"
Current,33,2015-16,862492800,Financial Services,,Accounts Payable,280512032,Contractor Costs,,0.06
Current,33,2015-16,862492800,Financial Services,,Accounts Payable,280512032,Employee Costs,,3.32
Current,33,2015-16,862492800,Financial Services,,Accounts Receivable,564862848,Contractor Costs,,0.02
Current,33,2015-16,862492800,Financial Services,,Accounts Receivable,564862848,Employee Costs,,1.38
Current,33,2015-16,862492800,Financial Services,,Asset Management,977389632,Contractor Costs,,0.02
Current,33,2015-16,862492800,Financial Services,,Asset Management,977389632,Employee Costs,,1.38
Current,33,2015-16,862492800,Financial Services,,Budgeting,677492352,Contractor Costs,,0.09
Current,33,2015-16,862492800,Financial Services,,Budgeting,677492352,Employee Costs,,5.28
Current,33,2015-16,862492800,Financial Services,,Contract Management & Procurement,859075008,Contractor Costs,,0.01
Current,33,2015-16,862492800,Financial Services,,Contract Management & Procurement,859075008,Employee Costs,,7.3
Current,33,2015-16,862492800,Financial Services,,Credit Card Management,314327136,Contractor Costs,,0.01
Current,3,2015-16,132117152,Human Resource Services,,Employee Relations,01.03.01.00,All Corporate Services Overheads,02.01.01,"249,314.80"
Current,3,2015-16,132117152,Human Resource Services,,Employee Relations,01.03.01.00,Employee Relations,01.03.01,"1,156,759.00"
Current,3,2015-16,132117152,Human Resource Services,,HR Policy & Advice,01.03.02.00,All Corporate Services Overheads,02.01.01,"58,904.03"
Current,3,2015-16,132117152,Human Resource Services,,HR Policy & Advice,01.03.02.00,HR Policy & Advice,01.03.02,"272,820.40"
Current,3,2015-16,132117152,Human Resource Services,,HR Reporting & Analysis,01.03.03.00,All Corporate Services Overheads,02.01.01,"89,497.60"
Current,3,2015-16,132117152,Human Resource Services,,HR Reporting & Analysis,01.03.03.00,HR Reporting & Analysis,01.03.03,"414,687.10"
Current,3,2015-16,132117152,Human Resource Services,,HR Strategy & Planning,01.03.04.00,All Corporate Services Overheads,02.01.01,"132,876.50"
Current,3,2015-16,132117152,Human Resource Services,,HR Strategy & Planning,01.03.04.00,HR Strategy & Planning,01.03.04,"616,574.20"
Current,3,2015-16,132117152,Human Resource Services,,Learning & Development,01.03.05.00,All Corporate Services Overheads,02.01.01,"237,899.20"
Current,3,2015-16,132117152,Human Resource Services,,Learning & Development,01.03.05.00,Learning & Development,01.03.05,"2,811,693.00"
Current,3,2015-16,132117152,Human Resource Services,,Other HR Services,01.03.06.00,All Corporate Services Overheads,02.01.01,"118,721.30"
Current,3,2015-16,132117152,Human Resource Services,,Other HR Services,01.03.06.00,Other HR Services,01.03.06,"551,097.30"
Current,3,2015-16,132117152,Human Resource Services,,Pay & Conditions,01.03.07.00,All Corporate Services Overheads,02.01.01,"236,529.40"
Current,3,2015-16,132117152,Human Resource Services,,Pay & Conditions,01.03.07.00,Pay & Conditions,01.03.07,"960,327.90"
Current,3,2015-16,132117152,Human Resource Services,,Recruitment,01.03.09.00,All Corporate Services Overheads,02.01.01,"118,721.30"
Current,3,2015-16,132117152,Human Resource Services,,Recruitment,01.03.09.00,Recruitment,01.03.09,"551,097.30"
Current,33,2015-16,132117152,Human Resource Services,,Employee Relations,700123200,Employee Costs,,8.38
Current,33,2015-16,132117152,Human Resource Services,,HR Policy & Advice,308959072,Employee Costs,,1.98
Current,33,2015-16,132117152,Human Resource Services,,HR Reporting & Analysis,482451424,Employee Costs,,3
Current,33,2015-16,132117152,Human Resource Services,,HR Strategy & Planning,493132768,Employee Costs,,4.47
Current,33,2015-16,132117152,Human Resource Services,,Learning & Development,398771872,Employee Costs,,7.99
